image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_1156.jpg,0.0046719579986529425,0.00038829199911560863,0.14877241700014565,0.009205291004036553,0.00032204200397245586,0.03359258300042711,0.04537595798319671,0.011210458018467762,0.007213083023088984,0.010259166971081868,2.2958003683015704e-05,0.00014016599743627012,0.0008471269975416362,0.00023150000197347254,0.27225300000282004,19,19
circuit_1175.jpg,0.004195166999124922,0.0006315000064205378,0.2392121250013588,0.009468667005421594,0.00023170899657998234,0.04481566700269468,0.11498654101160355,0.008842499999445863,0.05646391600021161,0.00012162500934209675,3.56250093318522e-05,0.00018016700050793588,0.0006751659529982135,0.00026112499472219497,0.48012149998976383,30,31
circuit_118.jpg,0.005914416993618943,0.0006456249975599349,0.19049445800192188,0.009097583999391645,0.00023254100233316422,0.03763770899968222,0.0607577089976985,0.009077957991394214,0.052930499994545244,6.683399260509759e-05,2.8582988306879997e-05,0.00017666599887888879,0.0007252910436363891,0.0003819999983534217,0.3681678749999264,23,25
circuit_1182.jpg,0.0034730839979602024,0.0005932499916525558,0.0141339169931598,0.009383249998791143,0.00017924999701790512,0.03695283299020957,0.044018832995789126,0.0049982079945039,0.0013000829931115732,2.4666995159350336e-05,1.0292991646565497e-05,5.433299520518631e-05,0.0009520820603938773,0.00017758300236891955,0.11625166599696968,6,6
circuit_1184.jpg,0.0043895000126212835,0.0004316669947002083,0.16794204199686646,0.008868834003806114,0.00012920900189783424,0.03122845799953211,0.002148875006241724,0.017276708997087553,0.004509124992182478,0.00016754100215621293,1.754100958351046e-05,8.345799869857728e-05,0.0006154579750727862,0.00016754200623836368,0.23797595899668522,14,22
circuit_1187.jpg,0.0033951250079553574,0.0005794160097138956,0.1445634580013575,0.009526709007332101,0.00025012499827425927,0.03623054201307241,0.05572645801294129,0.004677999997511506,0.004091209004400298,5.562500155065209e-05,2.170799416489899e-05,0.0001424999936716631,0.001324374956311658,0.00023808301193639636,0.2608233330101939,19,19
circuit_1195.jpg,0.0029945830028736964,0.00033837500086519867,0.016719708000891842,0.0088675000006333,0.00010858300083782524,0.028974542001378722,0.02869987499434501,0.004239333007717505,0.0017041249957401305,2.924998989328742e-05,1.2958014849573374e-05,6.662499799858779e-05,0.0006619179912377149,0.00022575000184588134,0.09364312500110827,8,8
circuit_1197.jpg,0.00381408300017938,0.0005279580072965473,0.018299167000805028,0.009360124997328967,0.00011529200128279626,0.03236070899583865,0.03312545899825636,0.006498583999928087,0.0020145000016782433,2.854099147953093e-05,1.2499018339440227e-05,6.212500738911331e-05,0.0007239989790832624,0.0001964999974006787,0.10713954099628609,7,7
circuit_1207.jpg,0.005479958010255359,0.0006315000064205378,0.15604662499390543,0.008799917006399482,0.00012637500185519457,0.027796750000561588,0.03690687500056811,0.011993708001682535,0.002648458001203835,0.00010233299690298736,4.9251000746153295e-05,8.712499402463436e-05,0.0006615829915972427,0.0009525420027785003,0.2522830000089016,13,21
circuit_1222.jpg,0.006228958998690359,0.0005157090054126456,0.12840000000142027,0.00894391599285882,0.0001294999965466559,0.03629604099842254,0.06702124899311457,0.021283416004735045,0.1251804589992389,0.03737345800618641,3.7582998629659414e-05,0.00015500000154133886,0.0007336270064115524,0.0009893749956972897,0.43328829199890606,15,17
circuit_1234.jpg,0.004233582993037999,0.0004993340116925538,0.015853707998758182,0.009198749990900978,0.00010637499508447945,0.03435799998987932,0.06371341699559707,0.004482083008042537,0.0013475410087266937,2.587500785011798e-05,1.09999964479357e-05,5.4499992984347045e-05,0.00060358400514815,0.00018683300004340708,0.13467458299419377,6,6
