image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_39.jpg,0.0021653750009136274,0.18111062500975095,0.16143687500152737,0.009479624990490265,0.00014291699335444719,0.026500500011024997,0.013588791000074707,0.025129957997705787,0.005898458999581635,0.009687208977993578,1.679199340287596e-05,8.437498763669282e-05,0.0009853320225374773,0.0001940829970408231,0.43642091598303523,14,22
circuit_398.jpg,0.0020617499976651743,0.16079633300250862,0.1773151660017902,0.008911459008231759,0.00015620900376234204,0.038203250005608425,0.07138083300378639,0.01169891600147821,0.059811541010276414,0.016460249986266717,2.5125002139247954e-05,0.00016283300647046417,0.0004457509785424918,0.00022862500918563455,0.5476580410177121,24,24
circuit_402.jpg,0.001770457995007746,0.1611071249935776,0.013549834009609185,0.008856583997840062,0.00010208399908151478,0.026700832997448742,0.02170349999505561,0.004870375007158145,0.0013366250059334561,3.833300434052944e-05,1.3668002793565392e-05,6.024999311193824e-05,0.00039987199124880135,0.00020824999955948442,0.24071779099176638,6,6
circuit_410.jpg,0.0019510419951984659,0.15993020898895338,0.17517254099948332,0.008847542005241849,0.00015949999215081334,0.036780916998395696,0.07446845900267363,0.007793374999891967,0.06986800002050586,0.025582207992556505,2.87910079350695e-05,0.0001813749986467883,0.0004344999906606972,0.0003341670089866966,0.5615326260012807,24,24
circuit_412.jpg,0.0024321670061908662,0.16242058300122153,0.20496308300062083,0.009345166996354237,0.00021995900897309184,0.04675974999554455,0.11778016599419061,0.006225040997378528,0.03293016699899454,0.000140416988870129,2.9499991796910763e-05,0.00014408299466595054,0.0007224580185720697,0.00021741699310950935,0.5843299579864834,28,28
circuit_420.jpg,0.001877167000202462,0.16285449999850243,0.018709916999796405,0.008846374999848194,0.00011312500282656401,0.026298291006241925,0.02148495800793171,0.00499208401015494,0.0020234999974491075,2.9041999368928373e-05,1.0999981896020472e-05,6.049999501556158e-05,0.00037949900433886796,0.0002042090054601431,0.24788416700903326,8,8
circuit_429.jpg,0.0014055420033400878,0.16309395800635684,0.01506366700050421,0.009125250013312325,0.00011191600060556084,0.026717625005403534,0.020915499990223907,0.004594333004206419,0.0014542499993694946,3.204098902642727e-05,1.2082993634976447e-05,7.804199412930757e-05,0.0003793759969994426,0.00017504200513940305,0.24315862500225194,6,6
circuit_43.jpg,0.0019992919987998903,0.18400737499177922,0.18649879199801944,0.008932292010285892,0.00016833300469443202,0.037970332996337675,0.06731829199998174,0.0071098750049714,0.05173816600290593,6.437500996980816e-05,2.6374997105449438e-05,0.00016429100651293993,0.0004777089779963717,0.0002775839966489002,0.5467530839960091,23,25
circuit_431.jpg,0.0018479590071365237,0.16271916599362157,0.1779555840039393,0.009395082990522496,0.00020720800966955721,0.03757095799664967,0.05944095899758395,0.006015207996824756,0.047914458002196625,6.304199632722884e-05,4.245799209456891e-05,0.00016354199033230543,0.0004203340213280171,0.00024237499746959656,0.5039983339956962,22,24
circuit_432.jpg,0.002518917011911981,0.17702324999845587,0.13666166699840687,0.010153708004509099,0.00020833300368394703,0.03711987499264069,0.048759875004179776,0.006814666994614527,0.003910415995051153,5.050000618211925e-05,2.0665989723056555e-05,0.0001302499877056107,0.0011260010214755312,0.00020691700046882033,0.42470504200900905,18,18
